Object,W1 Z Score using Max Unc,Uncertainty in W1 Z Score using Max Unc,W1 Z Score using Min Unc,Uncertainty in W1 Z Score using Min Unc,W1 Flux Change,W1 Flux Change Unc,W1 Normalised Flux Change,W1 Normalised Flux Change Unc,W2 Z Score using Max Unc,Uncertainty in W2 Z Score using Max Unc,W2 Z Score using Min Unc,Uncertainty in W2 Z Score using Min Unc,W2 Flux Change,W2 Flux Change Unc,W2 Normalised Flux Change,W2 Normalised Flux Change Unc,Mean Z Score,Mean Z Score Unc,Mean Normalised Flux Change,Mean Normalised Flux Change Unc,W1 Gap,W2 Gap,SDSS Redshift,DESI Redshift
141155.98-002054.8,5.466682313671384,1.3110558881071621,-6.4476194835649725,1.5463107243422778,0.19035663896628102,0.04565258744465504,0.4427805761313426,0.1104583148920434,11.86251128272577,2.1277448308746454,-6.316195420268458,1.1329179661848334,0.3139207941389328,0.05630707791240118,0.5581162923755969,0.11159611239950577,7.523252125057645,0.7874303771355976,0.5004484342534697,0.07850912627120643,4568.768294699999,5273.3469965299955,1.632486,1.6321851444675348
162032.90+442249.4,29.604148642270747,1.4270178116022223,-29.07991274512799,1.4017479086658546,0.6131899603600948,0.0295577827926484,0.2618276010914954,0.012839235708756542,12.841571465986936,1.2901116207834267,-15.754596515564863,1.5827648585937473,0.33034319544508195,0.033187495503898365,0.16198320785864218,0.01635843125667967,21.820057342237636,0.7146157020454603,0.21190540447506878,0.010397646930490133,3837.4724668599956,1827.019414039998,0.5846900939941406,0.5854727899375266
164402.56+334825.0,3.2019304833727062,,,,0.13567238745483723,,0.7123803477687656,,1.9842690891373231,,,,0.22063346358975025,,1.2594362465280764,,2.5930997862550145,,0.985908297148421,,4749.265904250002,4369.296993459997,2.086718797683716,2.084142518915629
122915.87+540232.3,2.132917108332587,,,,0.1208476222704053,,0.695117435595162,,,,,,,,,,2.132917108332587,,0.9772768410616193,,3446.733025415,,1.900916337966919,1.900544325980796
130523.65+323152.9,1.1258993228697138,,,,0.057630073819344735,,0.29598491083276596,,,,,,,,,,1.1258993228697138,,0.7777105786804211,,2922.3300818999996,,2.345,2.3435589824815204
140503.16+515727.4,3.6927969376056815,1.469966100049084,-3.427493694885312,1.3643586757521784,0.06970847845824996,0.02774837120777827,0.24451537696958586,0.0988832767289312,1.0618910750637256,1.1950648744566048,-1.6228065587921092,1.8263258463998893,0.10767746739717268,0.12118150540919177,0.4723126058911209,0.5490337368887136,2.451247066586707,0.7410263609844627,0.35841399143035335,0.2789336599707158,4384.450600264994,2391.409266679999,3.545,3.5445340411565334
122855.55+545648.0,1.8356515190371683,,,,0.08444206194762088,,0.41188817404568284,,1.13304367758663,1.1346190261161073,-2.11365081566643,2.1165895697234505,0.1003500449301225,0.10048956849734313,0.4668981327432731,0.4787875757206213,1.6941153374300761,,0.43939315339447793,,3652.9131648050025,193.56340753500263,2.2430000000000003,2.2332382245136366
015323.38+045923.8,15.176072119920414,1.5223109562641344,-13.2219496987435,1.3262930441105505,0.36143363707586934,0.03625538817522937,0.779917901575393,0.0907574627936796,12.899182573998994,1.6153129811140228,-10.168392844576433,1.2733471182910119,0.32227740320811593,0.0403575086975762,1.007243672995721,0.16082406611843766,12.866399309309836,0.720552426832763,0.893580787285557,0.09233268285879835,4542.224983270004,2190.794355930004,0.49206805,0.4920566894440356
114030.83+510147.5,2.6253562622074895,,,,0.10423560073831242,,0.4900452689873164,,2.2388108474851713,,,,0.1680227506705917,,0.7832001982673723,,2.43208355484633,,0.6366227336273443,,1655.0568140100004,1464.489070030002,1.9435666799545288,1.947689283008753
162050.46+435145.5,7.480189806852,1.196869052397734,-11.374224793661547,1.8199347880288161,0.16691680035867507,0.026707551256459967,0.3759414945425861,0.06142255100311791,4.926690362990551,1.2617327325751255,-6.403325912762938,1.6399012940150115,0.12284438744534376,0.03146063040967048,0.30978465407342953,0.080739456627737,7.546107719066759,0.7510785538073125,0.3428630743080078,0.05072373613081169,2007.9606699799988,1822.8414248500048,1.2475889999999998,1.248656838213276
082810.35+324134.5,5.342021155813666,1.2501748181192898,-7.119929234497692,1.6662525243040889,0.14117010316585255,0.03303755318474952,0.5367389992824141,0.13196729411913935,2.457554839162051,1.2311276723584907,-3.4222760147619087,1.7144108595593779,0.0967202761635011,0.04845263534531843,0.3025675732990799,0.15391556098351572,4.585445311058829,0.7413760218181842,0.419653286290747,0.10137229235594629,1458.9430940699967,206.8770637399939,1.90348,1.9047778063186809
160139.40+445128.8,2.107506117380982,,,,0.14021718234872754,,0.8586607773585007,,,,,,,,,,2.107506117380982,,0.5806141753287903,,2716.9872736399993,,1.7977168999999995,1.7901354860658705
115503.48+565803.2,3.6462285051257926,1.833718355214591,-2.3722248923112232,1.1930114422650466,0.07153684328338272,0.0359764678539594,0.23765685113369617,0.12186800259784263,4.845677359366487,3.788613680422047,-1.3260363101705004,1.036767191224043,0.11090289442567541,0.08670990490263424,0.36395473332479034,0.301584081954186,3.0475417667435005,1.1240073158098747,0.30080579222924325,0.16263822470850522,3265.7243693099954,363.9539836799959,1.517,1.5176437477481592
164935.94+335050.5,2.6743287250482592,1.1912185156405617,-4.131492543842916,1.8402787844892914,0.08485758030486837,0.037797866771143086,0.3721439448827075,0.16911836024404836,2.4641144398555683,,,,0.1703912187113733,,0.9089750276764557,,3.089978569582248,,0.6405594862795816,,723.3245812299938,3635.2597555300017,1.286610722541809,1.285975845460108
141322.43+523249.7,2.4320824198393987,1.313616857476971,-2.855175899610002,1.5421381949043258,0.06287181924693663,0.03395833995974314,0.09951223299258988,0.05386035492297844,2.238006562148004,1.3131005833680798,-2.6297965914727732,1.5429746707659204,0.09038408824644101,0.05303085389065312,0.34276517343703844,0.20601234413100364,2.5387653682675446,0.7162743642059077,0.22113870321481416,0.10646833304647477,2919.4021241049995,3109.0742419050002,3.722,3.717343282788669
140946.79+514637.2,5.8290591475847116,1.2354394992006654,-8.034841966598101,1.70294397158134,0.11909766269062655,0.025242145091535828,0.333521432163324,0.07203111780078121,4.0753687310262325,1.4846053461970592,-3.714018825509071,1.3529701404071055,0.10337980834117433,0.03765995822259913,0.40863960981511216,0.15550391731535568,5.413322167679529,0.7271910925489483,0.37108052098921807,0.08568831634483635,2382.960816095001,1457.6725933400012,0.4671107,0.4666728754153098
145719.96+351238.1,2.1751648289610603,,,,0.10204569384978385,,0.6368177291170921,,,,,,,,,,2.1751648289610603,,0.5227286694661022,,3285.394214504995,,2.276,2.2792449692645165
